bureau_id,v1,v2
74046003053167,8,0
740470100441213,15,1
74048000052368,13,5
740490010573914,17,3
74050100060567,19,2
740511030434111,8,2
740520020361310,6,2
74901012054205,25,0
74902011079459,21,3
74903000057334,10,0
74904001063335,7,1
74905002052276,8,0
74906001070488,15,2
749070010142594,19,7
7490800021056014,21,3
74909022099544,25,4
749100040109336,23,2
749111011107359,25,6
749120001102212,23,9
74913000298225,26,3
749140010108161,11,1
749150000119275,21,3
74601012087278,22,0
746020000102388,17,2
7460300201294713,34,2
7470100107185,1,0
7430110011630,2,0
74501000050391,1,1
74502001092396,6,8
745030001135311,14,3
745040001114303,9,2
81001002039206,12,6
81002004241142,13,4
810030020471810,28,11
81004015161153,18,9
81005046072184,19,8
810061230533514,21,9
81007103041164,16,1
81008003058243,16,1
81009003152395,30,2
81010002049187,17,7
81011100136187,13,7
81012002014111,11,0
8101300307152,9,0
8101410101828,4,1
81015004140225,18,2
810160010760,2,0
8101700101381,7,1
81018004263186,16,10
81019006025167,14,2
81020000035112,5,0
81021011042176,13,2
810221031322810,18,2
8102301403993,28,1
81024023026101,17,3
81025219070165,29,6
81026018146375,22,8
810271011147273,10,6
8102800402283,17,8
81029002041256,17,4
81030003031195,15,6
81031016040217,15,5
81032008053199,24,8
81033007033194,19,8
81034022026212,12,10
81035027130123,10,1
8103601413157,11,2
81037019032181,25,2
810382110034217,10,4
8103900613264,18,4
810401013249135,12,9
81041009154104,12,3
8104200803787,10,7
810430013050103,28,3
810440170371310,17,7
810450041432111,24,2
81046004034101,31,8
81047029033122,15,4
8104801403365,31,4
81049005124112,10,3
8105010613183,23,3
81051004243192,21,4
81052025164131,18,8
8105310202261,10,1
8105411604498,15,4
81055001054146,13,3
810561020372210,23,2
81057001046195,26,2
81058012054176,24,4
81059035045216,21,2
81060004059221,34,4
81061006060197,25,4
81062214161238,41,6
810630011056173,17,5
81901210177233,17,3
81902202164203,12,2
81903103144132,12,4
8190400002491,5,3
8190500502672,7,2
8190600002541,5,2
81907005030131,8,2
8190801214461,28,2
8190900304453,11,2
8191000402986,9,2
81911111138111,3,2
81912103085151,14,11
81913111168212,16,1
81914002085262,14,1
8191500202542,6,0
81916000040110,11,1
8191700203673,10,3
819180000722,5,0
8191900302931,9,1
8192001204450,6,0
8192100213621,11,2
8160112201013612,25,9
8160210405278,21,4
81603017180258,21,7
8160410311151910,32,8
8170100205104,4,0
813010000000,0,0
8150110322780,9,5
815021020312,6,1
81503612348156,8,3
82001208046105,22,9
82002211202670,5,4
8200302215462,12,6
820040012156127,18,6
82005211047224,23,4
82006118049166,19,9
82007003036120,7,2
82008006042145,7,1
82009005041122,12,8
8201000206894,15,3
82011103061183,22,7
82012001052164,17,4
82013023157178,13,3
82014101164220,32,8
82015003070153,22,9
82016113054206,36,4
82017133176215,16,1
8201801424093,8,7
82019009018100,11,1
8202000601861,4,1
8202101203282,4,5
82022002031141,3,5
82023116080326,13,8
82024203230121,6,4
82025215055105,9,3
82026013047105,9,2
820270114158231,24,5
82028002061144,15,3
8202901704084,18,3
8203002904193,14,8
82031009037110,30,4
820320012056213,19,10
82033002030110,13,9
82034001225287,17,6
82035001002155,11,6
82036009037101,10,2
820370010037121,23,2
8203810413996,15,5
82039017044184,19,3
8204001402891,17,22
82041004023145,14,1
8204200311863,9,2
8204300301443,7,5
8204402601202,6,5
8204510111443,10,1
8204600702250,6,3
8204700302861,7,2
82048125036215,20,3
820490010400,2,3
820500020210,1,2
820510000320,0,0
820520000200,2,0
82053012038114,4,1
8205410103072,5,3
829010031103163,9,5
829021061100150,12,5
8290300415591,12,5
8290400103592,7,3
82905208174155,8,10
8290600102243,4,1
8290700301121,6,3
8290800102674,4,6
8290900102220,5,0
8291001204052,8,2
8291100203141,11,4
8291200413553,7,5
8291300102350,4,0
82914002038121,4,0
8291500103780,8,2
82916015070113,9,2
82917003090142,5,4
82918004139184,14,9
82601000038100,5,4
82602104396264,19,7
82603111021112911,31,7
826042111066123,8,7
827010000363,2,0
823010010410,1,2
910012020744717,7,1
9100200001091811,1,3
9100301001222421,1,3
910040000744315,1,2
91005000079449,5,3
91006011098122,0,3
91007001079312,2,1
910081000664912,0,3
910092110116385,2,1
91010003071483,1,1
91901000097364,4,19
919021051114575,5,24
919030021107574,4,18
91904313186612,7,35
9190514121055411,4,35
91601001040277,2,3
91602000094414,3,5
9170100002123,0,0
9130100001350,3,0
92001021028549,4,0
92002102079578,5,1
920030020110758,10,0
920040130646415,7,5
92005001159468,5,0
920060020717410,2,2
92007002087689,2,3
920080040769114,4,3
92009001084567,1,1
920100010935110,3,3
920110020114411,5,2
92901000176468,1,7
929020040130464,6,10
92903002181477,3,6
92904000170574,2,10
92905000057324,8,1
926030030814513,5,4
9260400101093510,8,5
9270100000194,0,0
923010000000,0,0
93001000026357,4,1
93002000038152,3,0
93003002077273,8,0
93004001087241,4,0
930050010113358,3,1
930060160102297,6,2
93007001068394,14,1
93008004095687,7,0
939010000100602,2,3
93902000090421,4,2
939031020109233,7,1
939040000135220,1,3
936050000106564,5,0
9360600003490,2,0
937010000562,0,1
933010000000,0,0
94001002075526,2,1
94002005098599,8,0
940030010776513,9,4
94004004097476,2,0
94005002071657,9,1
940061000513411,9,2
940070000780,0,1
940080120576617,7,3
94009001065519,8,5
94901000042252,2,2
949021010103288,5,3
94903005067499,7,3
949040030114233,8,1
94905011083256,4,1
94607003080238,1,0
94608001074461,5,2
947010010672,1,1
943010000000,0,0
94501001136323,2,3
10100110305452,9,1
10100200009136,5,1
101003000059812,5,1
10100410304293,8,1
101005031060119,5,1
10100602107365,5,1
10100701004446,3,4
10100810205543,1,5
10100900106721,6,2
1010100110591613,2,0
101011004054213,0,0
101012000184185,14,1
10101300204985,5,1
101014201035116,2,2
1010150000631711,7,1
101016000094148,7,1
101017014083186,6,3
101018002057192,3,0
101019002174715,3,0
101020113044114,1,1
101021000041222,7,1
101022006046106,7,3
10102300415894,3,7
10102400103420,0,0
10102501203563,3,1
1010260000562211,3,2
101027004058138,2,2
10102800003152,5,2
10102900102852,4,2
10103022602861,9,0
101031113139132,2,3
101032011122123,4,0
10103300312896,1,0
101034022270173,9,2
101035000052147,6,2
101036002040231,12,2
101037000053162,12,1
101038001057126,11,2
101039002050185,9,0
101040005057174,4,3
1010410131792610,2,1
1010420020702817,11,5
1010430180112265,9,3
1010440100107255,4,3
101045002076138,4,2
1010460020711513,14,0
101047001015101,2,2
101048003049153,8,2
101049000064309,3,4
1010500161383011,7,2
101051001046113,5,0
101052023035114,4,2
1010531018021312,2,11
101054014038197,4,7
101055109045221,4,2
101056103070187,4,5
1010570041592713,10,1
10190121107272,2,2
1019022030144136,5,3
1019030001127127,4,3
10190401005431,2,0
101905000074134,0,4
10190600104562,2,2
101907010035113,5,4
10190802017382,8,2
10190901106952,3,1
101910001053155,4,2
101911003085266,4,4
101912000067123,3,2
101913000094134,5,0
101914100070105,1,0
101915034067269,6,8
101916000079203,4,4
101917012032205,1,3
101918003046182,3,1
10160101902523918,11,6
10160210402113821,21,5
1016031060132378,9,5
1017010020101211,0,1
1013011021500,1,0
102001001058188,8,0
10200230004534,3,1
10200300106091,5,0
10200400403344,3,1
102005010183201,9,2
102006004066182,2,1
10200701005684,5,1
102008013068149,4,2
102009000062127,5,0
10201000015363,5,1
102011000074111,6,1
102012102061154,13,1
102013000074223,8,0
102014011063102,4,1
102015002064114,7,1
102016000065113,5,3
102017010164123,7,0
102018004067238,3,2
102019106060154,4,1
102020102049159,5,3
10202100003993,5,2
102022001136143,4,1
10202300206493,2,3
102024001033111,5,1
10202500002341,2,0
10202601102436,5,0
10202710005092,3,7
10202800004365,9,3
10202901002792,4,0
102030101042168,4,2
102031001040106,7,2
10203200012203,2,2
102033002035176,5,1
102034001057135,6,1
102035000069104,5,3
102036001071104,1,1
102037012057183,9,0
10203810004285,7,4
10203900203265,7,1
102040100048100,2,3
10204130306883,5,1
102042001067138,6,1
102043004286144,11,1
1020440000110152,2,1
1020450110991411,8,1
1020460001581410,9,2
102047001027105,0,0
102048021041103,1,0
102049201033129,4,2
10205000102032,1,1
10205100002452,5,0
10205200016523,0,1
102053015031180,4,1
1029010100134171,6,2
1029020000103152,1,4
102903000098101,2,0
10290400109992,2,0
10290501002033,3,0
102906001066144,1,0
10290700008342,4,4
102908000039125,1,1
102909001093154,4,3
10291000003340,0,2
102911100088130,3,1
10291200005350,4,0
10291300005992,3,1
10291400104736,4,0
10291500025776,1,0
10291600007351,2,1
1026010251190168,7,3
10260210611602313,6,11
10260310107974,0,1
1027010000742,0,0
1023011000103,0,0
10250120113094,5,6
111001002141999,10,2
11100200105313816,11,0
11100300003811017,2,1
1110040020377418,7,0
1110051140369114,4,5
11100601302712320,10,1
1110070010288924,4,1
1110080020386612,11,2
1110091020418021,15,3
1110100030327822,12,0
11101100101910922,17,0
1110120000349020,25,2
1110130021576916,9,2
1110140030477933,8,0
1110151001266016,5,2
1110160000204518,6,1
1110170001338328,2,1
1110180000238823,6,1
1110191040386519,5,0
1110200020487216,7,1
111021002024487,3,4
111022000059217,0,1
1110231000555519,8,1
1110240010526914,4,2
1110250130301128,9,6
1110261000516316,14,3
1110270000398129,13,1
11102810402910718,12,2
11102900102910821,7,2
1110300010177113,9,1
111031005027735,11,1
111032000118405,11,1
1110330020204710,11,2
11103400212112518,7,4
1110350010376921,5,1
11103610103711321,6,2
11103700103210719,9,4
1110380000399010,7,1
1110390031399611,12,4
1110400050359018,8,0
1110410010408018,8,2
1110420030318217,10,0
1110430020724922,9,3
11104400604210020,17,1
11104500101810634,4,0
1110460010488827,7,2
11104700102210423,4,2
1110480030438219,4,1
1110491000563511,3,2
1110500000356327,1,1
111901000039788,13,3
11190200215111719,5,2
111903002022646,5,1
11190400004510314,7,4
1119051020447214,11,1
1119060001428413,9,1
111907000035647,5,3
111908000028429,6,0
1119090010558510,10,0
1119100021318110,7,1
1119110100318014,4,0
111912100023628,6,1
1119130100406015,5,0
111914000021303,2,0
1119150010587218,5,8
111916100024888,0,2
1119170130236712,0,3
111918000028908,4,12
111919011027517,5,5
1119200231158010,3,4
11160110217113832,16,3
11160210206616121,12,5
11160301306614919,4,4
111701000077922,0,1
111301101157754,10,3
1115010000000,0,0
1115020000000,0,0
112001000021559,4,0
1120020010275711,9,1
1120031100298319,12,2
11200400004211516,5,1
1120050020459125,8,0
11200600515010613,9,1
1120070020379112,9,1
11200810003911314,10,3
11200900204210126,9,1
1120100030339614,11,1
1120110030381109,6,0
11201200103411313,7,1
11201300114611722,16,0
11201400005110711,2,2
11201520205512416,5,1
11201600002913010,3,0
11201700103813016,5,2
1120180000278216,9,0
1120191000261006,5,0
1120200010199610,6,2
11202100001510115,5,1
11202200103414519,5,4
11202300002713318,10,1
11202400003110718,7,2
11202500002612219,4,0
1120260020239616,8,3
1120270030299110,8,0
11202810604612518,8,0
11202900223812714,11,1
11203000003012118,9,1
11203100213510615,5,3
1120320000198323,9,1
11203300101810316,2,1
1120340020419914,8,2
11203500204211911,9,2
11203600303010022,9,0
1120371030437514,5,0
1120380000264910,5,0
112039001022993,12,2
1120400010289210,9,2
11204100001610112,3,0
1120421200257310,10,3
1120430000309711,15,0
11204400303310620,3,5
11204500101711123,14,1
1120460000275614,11,1
112047000033898,12,1
1120481110278017,4,1
1120490040309316,4,3
1120500030246610,8,1
1120510000356710,8,0
1120520100227023,10,1
112901001052768,4,1
1129021010187810,1,0
112903000034255,4,2
1129040000338210,6,0
112905000034684,5,3
1129060001388313,3,0
1129070010441026,10,0
112908002049799,3,2
112909002054789,7,5
1129100000461009,9,1
1129110000358610,6,1
11291200103611317,16,2
11291300005014412,3,1
1129140011256814,2,1
112915000031899,4,1
11291600004111813,7,0
1129170011397915,7,2
11291800213511013,9,0
112919101029597,10,3
1129200010437611,9,0
11260100003812411,9,0
11260201003710415,12,0
11260300203810014,12,3
1127010010116821,0,1
112301305312105,6,8
1125010000000,0,0
1130010000173012,3,0
113002010093513,1,1
113003000021224,3,0
113004100021438,2,1
1130051103232713,6,1
1130060010325010,5,0
1130070020253913,6,2
1130080010222315,2,0
113009000016218,4,0
1130100010366118,9,0
113011003020276,6,0
113012100026203,7,0
1130130000135114,6,2
1130140020326725,7,1
1130151030164720,8,1
1130160100326811,7,1
1130170000367225,9,0
1130181130268718,12,1
1130191000289523,7,2
113020001025839,4,3
11302100003512818,6,1
1130220110496619,5,2
113023101037654,13,3
113024001021255,10,3
1130250000398618,5,1
1130261010405414,4,2
1130271010529924,8,4
1130280000368816,11,1
11302900104510013,7,1
113030001025909,6,2
11303101203811430,10,0
113032001030799,11,5
11303310005010412,7,0
1130340020419010,13,3
11303500504410018,8,2
1130360020377017,12,2
1130370131338218,6,2
11303800214310427,9,1
1130390030259817,6,2
1130400020288420,13,0
1130410001466615,9,2
1130420051419811,4,3
1130430040358316,8,5
1130440130468930,3,6
1130451001306442,8,4
1130460010387628,8,1
1130470110228618,10,1
113901012037368,9,1
1139020000203110,3,0
113903000029447,5,2
113904002018253,5,1
113905004060417,3,1
113906010026207,7,0
113907000026242,5,1
113908000018326,4,2
1139090000282511,0,0
1139100000254213,2,0
1139110000266613,7,2
1139120000347712,3,1
1139130000408512,4,1
1139140000378613,6,1
113915011042613,6,2
113916000022568,1,1
113917000020375,5,1
11391800202710413,6,0
113919000060817,3,1
1136011041778936,13,5
1136020010631078,4,0
11360300004410828,10,3
1137010010106531,3,0
113301602248323,7,12
1135010000000,0,0
1135020000000,0,0
12100110003380,20,0
12100201604270,12,3
12100300325564,18,0
121004012170111,18,2
121005006086120,20,4
12100600205751,26,1
12100700006980,10,2
12100800214964,17,2
121009009043191,36,3
121010006064163,28,6
121011006044123,15,5
121012102051202,15,2
12101301404751,30,4
121014006035221,27,0
121015003138123,18,2
121016004054101,21,8
121017004174110,27,5
121018002071117,22,1
121019005084130,28,2
121020001171332,24,9
121021016058351,27,2
121022004082111,30,2
121023005053271,35,2
121024003065182,21,4
121025003070182,29,0
121026105078222,27,5
121027101057301,16,1
12102800404990,18,2
121029003076192,38,2
121030112068144,18,2
121032102070303,33,2
121033003057223,27,1
121034003045277,24,2
121035000038160,13,0
121036001043331,20,1
121037006040134,25,3
121038014044243,19,4
121039002064312,23,2
121040002042353,21,5
121041003056471,18,9
121042014051352,30,3
121043003067343,31,2
121044104040211,25,8
121045008145310,32,5
121046008157185,15,1
121047100140364,27,2
121048014019231,28,1
121049100022262,15,0
121050004058433,34,4
121051006058352,15,3
121052102136384,24,1
121053213043425,21,0
121054301061504,33,7
121055001040614,38,5
121056004061323,19,6
121057002028312,12,0
121058011133223,20,0
121059010047304,22,2
121060002035346,19,1
121061002251282,32,8
121901001048265,17,4
121902000036390,15,3
121903001068363,19,2
121904005076553,22,5
121905002042232,12,2
121906001079644,22,2
121907001176565,24,1
121908005063384,25,1
121909011069242,14,0
121910003054250,28,4
121911001098222,20,4
121912200006560,13,1
12191300204971,9,4
121914000050150,28,1
121915011068200,22,1
12191611207890,9,1
121917013062110,17,3
121918011053161,38,0
12191910005221,8,1
121920000055130,10,1
121601124391135,28,8
121602003067140,18,7
121603113117710012,39,6
121604002063414,21,2
12170100501384,4,0
1213010001210,0,0
1213020000000,0,0
122001000044291,16,3
122002101052275,25,3
122003116065421,23,2
122004305071524,26,6
122005005052252,18,2
122006006044183,6,1
122007103069355,34,5
122008004159336,15,4
